pp_idx,ppci_idx,name,vn_kv,isolated,sw_only
1433,1433,CNN_122U_E_5493_50,110.0,False,True
1434,1434,CNN_385B_E_19_13,110.0,False,True
1435,1435,CNN_F10R_C_18519_10,380.0,False,False
1436,1436,CNN_339H_J_3336_2,6.0,True,True
1437,1437,CNN_1103170726430008716860_E_330,110.0,False,False
1438,1438,CNN_173A_C_18538_29,380.0,False,True
1439,1439,CNN_182Z_E_8_18,110.0,True,True
1440,1440,CNN_1001171505090738472196_E_917,110.0,False,False
1441,1441,CNN_649A_J_19369_14,3.0,False,True
1442,1442,CNN_685A_E_10357_11,110.0,False,True
1443,1443,CNN_301N_E_3333_3,110.0,False,True
1444,1444,CNN_229H2_E_10_24,110.0,False,True
1445,1445,CNN_0504171603490945171379_E_218,110.0,False,False
1446,1446,CNN_651_J_11940_47,20.0,False,True
1447,1447,CNN_589W1_J_22078_9,10.0,True,True
1448,1448,CNN_301N_E_3333_16,110.0,False,True
1449,1449,CNN_0504171756300217043052_E_284,110.0,True,False
1450,1450,CNN_730_J_2749_13,20.0,False,False
1451,1451,CNN_173A_C_18545_1,380.0,False,False
1452,1452,CNN_613U_E_5509_48,110.0,False,True
1453,1453,CNN_625_E_1053_25,110.0,False,True
1454,1454,CNN_F8R_H_19832_2,30.0,False,True
1455,1455,CNN_0504131036470008318838_E_203,110.0,False,True
1456,1456,CNN_253H_J_26117_4,20.0,False,False
1457,1457,CNN_730_E_2750_9,110.0,False,True
1458,1458,CNN_122U_J_17648_38,10.0,False,True
1459,1459,CNN_1U_J_5646_98,20.0,True,True
1460,1460,CNN_11611.46 R11 schwarz_E_19637,110.0,False,False
1461,1461,CNN_589U1_E_5495_25,110.0,False,True
1462,1462,CNN_0602241915490484204740_E_103,110.0,False,True
1463,1463,CNN_712_E_18556_40,110.0,True,True
1464,1464,CNN_359A_E_26123_4,110.0,False,False
1465,1465,CNN_605U1_J_20814_1,20.0,True,False
1466,1466,CNN_36W_J_14449_45,20.0,False,True
1467,1467,CNN_815_E_9670_2,110.0,True,True
1468,1468,CNN_69101.128 E6 schwarz_E_3356_,110.0,False,False
1469,1469,CNN_732_E_28451_8,110.0,True,True
1470,1470,CNN_724D_J_3325_4,6.0,False,True
1471,1471,CNN_866_E_468_6,110.0,True,False
1472,1472,CNN_53001.201 Q5/1 gelb_E_9186_3,110.0,False,False
1473,1473,CNN_640_E_3354_22,110.0,True,True
1474,1474,CNN_542Q2_E_26141_3,110.0,False,False
1475,1475,CNN_428_E_27_20,110.0,False,True
1476,1476,CNN_4521.100A Iller Nord_C_19827,380.0,False,True
1477,1477,CNN_0504191310140157127890_E_553,110.0,True,False
1478,1478,CNN_168F_J_1344_38,20.0,False,True
1479,1479,CNN_118_E_22257_6,110.0,False,False
1480,1480,CNN_1U_J_5646_58,20.0,False,True
1481,1481,CNN_55U_E_12886_7,110.0,False,True
1482,1482,CNN_1003031520210300445722_E_128,110.0,False,False
1483,1483,CNN_F675B_J_29025_3,6.0,False,True
1484,1484,CNN_F10R_C_18519_24,380.0,False,True
1485,1485,CNN_55U_E_12886_1,110.0,False,False
1486,1486,CNN_11611.32 R11 schwarz_E_19635,110.0,False,False
1487,1487,CNN_52001.55/14 K5 violett_E_171,110.0,False,False
1488,1488,CNN_640_E_3354_16,110.0,False,True
1489,1489,CNN_113F_J_21811_6,20.0,False,True
1490,1490,CNN_1604041726400144776820_E_15_,110.0,False,True
1491,1491,CNN_4543.95 Füssen West ge_D_198,220.0,False,True
1492,1492,CNN_53001.201 Q5/2 violett_E_917,110.0,False,False
1493,1493,CNN_11501.118 V11 gelb_E_31066_3,110.0,False,False
1494,1494,CNN_F10R_C_18519_8,380.0,False,True
1495,1495,CNN_0505071054350468918038_E_106,110.0,False,False
1496,1496,CNN_395A_E_20331_13,110.0,False,True
1497,1497,CNN_58001.233b B5 schwarz_E_2033,110.0,False,False
1498,1498,CNN_1304170736280037317024_E_163,110.0,False,False
1499,1499,CNN_640P5_J_3347_2,6.0,True,True
1500,1500,CNN_588X_E_5523_4,110.0,False,True
1501,1501,CNN_173A_E_24_50,110.0,True,True
1502,1502,CNN_F102NS_E_5501_19,110.0,False,True
1503,1503,CNN_645_J_1_11,3.0,True,True
1504,1504,CNN_675B_E_3327_1,110.0,False,False
1505,1505,CNN_0504191310140343269885_E_551,110.0,False,False
1506,1506,CNN_122U_E_5493_18,110.0,False,False
1507,1507,CNN_0503201749160174908738_E_163,110.0,False,False
1508,1508,CNN_12211.222 W6 blau_E_26467_1,110.0,False,False
1509,1509,CNN_173A_E_24_8,110.0,False,False
1510,1510,CNN_2Z_E_5490_8,110.0,True,True
1511,1511,CNN_631B_E_3_7,110.0,False,True
1512,1512,CNN_31U1_E_14720_6,110.0,True,False
1513,1513,CNN_613A_E_5503_29,110.0,False,True
1514,1514,CNN_52102.19/27 K5A gelb_E_17615,110.0,True,True
1515,1515,CNN_290F_E_16312_8,110.0,False,True
1516,1516,CNN_1311302224290037197069_E_103,110.0,False,False
1517,1517,CNN_0504191310140343269885_E_551,110.0,False,False
1518,1518,CNN_173A_E_24_67,110.0,True,True
1519,1519,CNN_697S_E_2764_3,110.0,False,True
1520,1520,CNN_182Z_J_1702_204,20.0,True,True
1521,1521,CNN_385B_E_19_21,110.0,False,True
1522,1522,CNN_11611.87a R11 schwarz_E_1963,110.0,False,True
1523,1523,CNN_391L_J_31208_8,10.0,True,True
1524,1524,CNN_F11R_C_18528_24,380.0,False,True
1525,1525,CNN_173A_E_24_47,110.0,False,True
1526,1526,CNN_11351.122 O11 rot_E_31201_4,110.0,False,False
1527,1527,CNN_182Z_J_1702_162,20.0,False,True
1528,1528,CNN_229H2_E_10_9,110.0,False,False
1529,1529,CNN_0505101433070124904430_E_284,110.0,False,False
1530,1530,CNN_685A_E_10357_6,110.0,False,False
1531,1531,CNN_340M_E_17139_8,110.0,False,True
1532,1532,CNN_11501.86 V11 gelb_E_31065_1,110.0,False,False
1533,1533,CNN_0710281702020793538252_E_551,110.0,False,False
1534,1534,CNN_0505101149170216485031_E_333,110.0,False,True
1535,1535,CNN_605U1_J_20814_41,20.0,True,True
1536,1536,CNN_0503251810190523488210_E_103,110.0,False,False
1537,1537,CNN_F11R_C_18528_7,380.0,False,True
1538,1538,CNN_19U_E_5494_12,110.0,False,True
1539,1539,CNN_265_E_11933_9,110.0,False,False
1540,1540,CNN_1009081042390193523056_E_103,110.0,False,False
1541,1541,CNN_0505061756290233927735_E_185,110.0,False,False
1542,1542,CNN_632_E_28482_9,110.0,False,True
1543,1543,CNN_428_J_8236_65,20.0,False,True
1544,1544,CNN_732U_E_28467_5,110.0,False,True
1545,1545,CNN_0504302135210885582888_E_218,110.0,False,True
1546,1546,CNN_11611.46 R11 schwarz_E_19637,110.0,False,True
1547,1547,CNN_625_E_1053_28,110.0,False,True
1548,1548,CNN_AMP1_C_19828_8,380.0,False,True
1549,1549,CNN_687_E_10353_7,110.0,False,False
1550,1550,CNN_173A_E_24_26,110.0,False,True
1551,1551,CNN_0505101235080138742800_E_331,110.0,False,False
1552,1552,CNN_F10R_H_18517_2,30.0,True,True
1553,1553,CNN_605U1_E_20813_6,110.0,False,False
1554,1554,CNN_1603051658150093599388_E_18_,110.0,False,False
1555,1555,CNN_697S_E_2764_25,110.0,False,True
1556,1556,CNN_122U_E_5493_43,110.0,False,True
1557,1557,CNN_0504171756300201638840_E_284,110.0,False,True
1558,1558,CNN_173A_E_24_18,110.0,False,False
1559,1559,CNN_589U1_E_5495_3,110.0,False,True
1560,1560,CNN_697S_E_2764_29,110.0,False,True
1561,1561,CNN_0710281706480057084608_E_217,110.0,False,False
1562,1562,CNN_630F2_E_3309_20,110.0,False,True
1563,1563,CNN_62101.180/10 W6B blau_E_2646,110.0,False,False
1564,1564,CNN_58001.311 B5 violett_E_20334,110.0,False,False
1565,1565,CNN_F11R_C_18528_10,380.0,False,True
1566,1566,CNN_205B_E_1057_11,110.0,False,True
1567,1567,CNN_122U_E_5493_54,110.0,False,True
1568,1568,CNN_113F_J_21810_13,3.0,False,True
1569,1569,CNN_182Z_E_8_35,110.0,False,True
1570,1570,CNN_1107311832040326233859_E_203,110.0,False,False
1571,1571,CNN_0505100757150127789640_E_261,110.0,False,False
1572,1572,CNN_1206172141070008005690_E_549,110.0,False,False
1573,1573,CNN_529N_E_28_8,110.0,False,True
1574,1574,CNN_0504140857120295674880_E_284,110.0,False,True
1575,1575,CNN_122U_E_5493_17,110.0,False,False
1576,1576,CNN_144G_J_140_76,20.0,False,True
1577,1577,CNN_205B_E_1057_8,110.0,False,True
1578,1578,CNN_605U1_E_20813_12,110.0,False,True
1579,1579,CNN_2U_E_5491_2,110.0,False,True
1580,1580,CNN_0504220936230037520775_E_20_,110.0,False,False
1581,1581,CNN_630Z3_J_29041_7,6.0,False,True
1582,1582,CNN_625_E_1053_17,110.0,False,False
1583,1583,CNN_F2S_E_21803_1,110.0,False,False
1584,1584,CNN_173A_E_24_58,110.0,False,True
1585,1585,CNN_1502222036410312308607_E_335,110.0,False,False
1586,1586,CNN_545G_E_16304_1,110.0,False,False
1587,1587,CNN_113F_E_21808_13,110.0,False,True
1588,1588,CNN_66001.9 O6/2 grün_E_19732_3,110.0,False,False
1589,1589,CNN_1512291016090107491128_E_197,110.0,False,False
1590,1590,CNN_630F2_E_3309_33,110.0,False,True
1591,1591,CNN_588X_E_5523_18,110.0,False,True
1592,1592,CNN_588_E_5520_7,110.0,True,True
1593,1593,CNN_F11R_C_18528_20,380.0,False,True
1594,1594,CNN_0503251419100004533638_E_967,110.0,False,False
1595,1595,CNN_4521.100B Günzburg Nor_C_198,380.0,False,True
1596,1596,CNN_173A_E_24_14,110.0,False,False
1597,1597,CNN_630F2_E_3309_12,110.0,False,False
1598,1598,CNN_395A_J_7784_45,20.0,True,True
1599,1599,CNN_428_E_27_18,110.0,False,True
1600,1600,CNN_2U_E_5491_1,110.0,False,False
1601,1601,CNN_0504220936230245529270_E_222,110.0,False,False
1602,1602,CNN_28C_E_14727_6,110.0,True,False
1603,1603,CNN_122U_E_5493_15,110.0,False,False
1604,1604,CNN_0504161613250000740601_E_330,110.0,False,False
1605,1605,CNN_F10R_C_18519_6,380.0,False,False
1606,1606,CNN_854_E_466_3,110.0,False,True
1607,1607,CNN_0504190925320189865236_E_212,110.0,False,False
1608,1608,CNN_712_E_18556_35,110.0,True,True
1609,1609,CNN_730_E_2750_10,110.0,False,True
1610,1610,CNN_F102NS_E_5501_23,110.0,False,True
1611,1611,CNN_173A_C_18538_10,380.0,False,True
1612,1612,CNN_1611022028260005063975_E_185,110.0,False,True
1613,1613,CNN_301N_J_3950_51,20.0,False,True
1614,1614,CNN_69001.224 R6/1 violett_E_261,110.0,False,False
1615,1615,CNN_2U_E_5491_14,110.0,False,True
1616,1616,CNN_265_E_11933_14,110.0,False,True
1617,1617,CNN_0504200739130175420544_E_553,110.0,False,False
1618,1618,CNN_179U_E_9171_32,110.0,False,True
1619,1619,CNN_340M_E_17139_3,110.0,False,True
1620,1620,CNN_173A_E_24_16,110.0,False,False
1621,1621,CNN_57R_E_11929_3,110.0,False,True
1622,1622,CNN_0504171628170074626580_E_218,110.0,False,True
1623,1623,CNN_301N_E_3333_13,110.0,False,True
1624,1624,CNN_60007.66/1 C6/1A grün_E_6036,110.0,False,True
1625,1625,CNN_28C_E_14727_2,110.0,False,True
1626,1626,CNN_1206172141070008005690_E_549,110.0,True,False
1627,1627,CNN_4543.159 Füssen West g_D_198,220.0,False,True
1628,1628,CNN_697S_E_2764_30,110.0,False,True
1629,1629,CNN_229H2_E_10_23,110.0,False,True
1630,1630,CNN_640_E_3354_23,110.0,True,True
1631,1631,CNN_57R_E_11929_1,110.0,False,False
1632,1632,CNN_0504131138390571135374_E_290,110.0,False,False
1633,1633,CNN_181B_E_26459_2,110.0,False,False
1634,1634,CNN_613U_C_18539_8,380.0,False,False
1635,1635,CNN_613A_E_5503_15,110.0,False,True
1636,1636,CNN_11611.32 A11 grün_E_19628_1,110.0,False,False
1637,1637,CNN_711_J_9187_48,20.0,False,True
1638,1638,CNN_173A_E_24_53,110.0,False,True
1639,1639,CNN_62E_E_11932_8,110.0,False,True
1640,1640,CNN_588X_E_5523_1,110.0,False,False
1641,1641,CNN_648E_J_29909_10,20.0,False,False
1642,1642,CNN_0505101157210520809838_E_332,110.0,False,False
1643,1643,CNN_490N_E_3339_4,110.0,False,False
1644,1644,CNN_734_E_18551_17,110.0,False,True
1645,1645,CNN_1005090922020555333318_E_103,110.0,False,True
1646,1646,CNN_402D_J_16299_48,20.0,False,True
1647,1647,CNN_1007211307130079917012_E_7_3,110.0,False,False
1648,1648,CNN_UW-Westtirol_D_19819_28,220.0,False,True
1649,1649,CNN_168F_E_29689_3,110.0,False,True
1650,1650,CNN_0504171705280054636210_E_218,110.0,False,False
1651,1651,CNN_F8R_C_18521_38,380.0,False,True
1652,1652,CNN_265_J_13697_74,20.0,False,True
1653,1653,CNN_629_J_19740_11,20.0,False,False
1654,1654,CNN_631B_E_3_4,110.0,False,False
1655,1655,CNN_589U1_E_5495_9,110.0,False,False
1656,1656,CNN_60007.66/9 C6/2A gelb_E_6037,110.0,False,False
1657,1657,CNN_630C2_J_29032_18,10.0,False,True
1658,1658,CNN_58001.312 B5 violett_E_20335,110.0,False,False
1659,1659,CNN_18O_E_5498_7,110.0,False,True
1660,1660,CNN_171D_E_22260_8,110.0,False,True
1661,1661,CNN_402D_E_16302_3,110.0,False,True
1662,1662,CNN_711_J_9187_1,20.0,False,False
1663,1663,CNN_173A_C_18538_12,380.0,False,True
1664,1664,CNN_1102021624450196099325_E_276,110.0,False,True
1665,1665,CNN_648E_J_31205_10,10.0,True,True
1666,1666,CNN_11611.32 R11 schwarz_E_19635,110.0,False,False
1667,1667,CNN_268O_J_26139_4,6.0,False,True
1668,1668,CNN_0504232205420067777325_E_290,110.0,False,True
1669,1669,CNN_0504171015500118128096_E_275,110.0,False,False
1670,1670,CNN_1611022022200188204214_E_276,110.0,False,False
1671,1671,CNN_866_J_471_64,20.0,False,True
1672,1672,CNN_122U_E_5493_45,110.0,False,True
1673,1673,CNN_0504171628170074626580_E_218,110.0,False,False
1674,1674,CNN_121K_E_20325_1,110.0,True,False
1675,1675,CNN_11611.38 R11 schwarz_E_19636,110.0,False,False
1676,1676,CNN_253H_J_26117_42,20.0,False,True
1677,1677,CNN_122S_E_22080_4,110.0,False,True
1678,1678,CNN_389A_E_2769_2,110.0,False,True
1679,1679,CNN_529N_J_29_60,20.0,True,True
1680,1680,CNN_734_E_18551_4,110.0,False,True
1681,1681,CNN_701_E_2755_3,110.0,False,True
1682,1682,CNN_0505101220410228924756_E_332,110.0,False,False
1683,1683,CNN_423E_J_22251_152,20.0,False,True
1684,1684,CNN_122U_E_5493_25,110.0,False,True
1685,1685,CNN_55U_E_12886_3,110.0,False,False
1686,1686,CNN_0504061949450189436441_E_103,110.0,False,False
1687,1687,CNN_69C_E_21248_13,110.0,False,True
1688,1688,CNN_407H_J_12135_8,20.0,True,False
1689,1689,CNN_0503191711250122255485_E_128,110.0,False,True
1690,1690,CNN_F9R_C_18522_32,380.0,True,True
1691,1691,CNN_340M_J_13434_37,20.0,False,True
1692,1692,CNN_590B_E_5518_17,110.0,False,True
1693,1693,CNN_0504140855350066948533_E_331,110.0,False,False
1694,1694,CNN_423E_E_22253_4,110.0,False,False
1695,1695,CNN_19U_J_6561_6,20.0,True,False
1696,1696,CNN_0504171756000110092978_E_284,110.0,False,False
1697,1697,CNN_0504171705280152696176_C_185,380.0,False,False
1698,1698,CNN_179U_E_9171_13,110.0,False,False
1699,1699,CNN_F11R_C_18528_18,380.0,False,True
1700,1700,CNN_249K_E_3342_15,110.0,False,True
1701,1701,CNN_712_E_18556_25,110.0,False,True
1702,1702,CNN_245B_J_26150_2,6.0,False,True
1703,1703,CNN_179U_H_18515_1,30.0,False,False
1704,1704,CNN_692_E_9672_2,110.0,False,True
1705,1705,CNN_649_J_19368_13,3.0,False,True
1706,1706,CNN_67001.59 A11a grün_E_19631_3,110.0,True,False
1707,1707,CNN_613A_E_5503_33,110.0,False,True
1708,1708,CNN_122S_E_22080_3,110.0,False,True
1709,1709,CNN_423E_J_22251_157,20.0,False,True
1710,1710,CNN_630Z3_J_29041_2,6.0,False,True
1711,1711,CNN_F102NS_E_5501_20,110.0,False,True
1712,1712,CNN_12U1_E_6034_1,110.0,False,False
1713,1713,CNN_631B_E_3_2,110.0,False,True
1714,1714,CNN_640_E_3354_25,110.0,False,True
1715,1715,CNN_0504131543590176245800_E_290,110.0,False,False
1716,1716,CNN_173A_C_18538_6,380.0,False,True
1717,1717,CNN_625W_E_10378_7,110.0,False,True
1718,1718,CNN_62E_E_11932_12,110.0,False,True
1719,1719,CNN_182_J_1062_112,20.0,False,True
1720,1720,CNN_0503201749160174908738_E_163,110.0,False,True
1721,1721,CNN_0504171603490945171379_E_218,110.0,False,False
1722,1722,CNN_589W1_E_22077_1,110.0,False,False
1723,1723,CNN_542Q2_J_26142_6,6.0,False,True
1724,1724,CNN_835_E_28476_7,110.0,True,False
1725,1725,CNN_171D_J_4542_80,20.0,True,True
1726,1726,CNN_2Z_E_5490_11,110.0,False,True
1727,1727,CNN_589U1_E_5495_21,110.0,False,True
1728,1728,CNN_701_E_2753_1,110.0,False,False
1729,1729,CNN_144G_E_138_5,110.0,False,False
1730,1730,CNN_11501.119 V11 schwarz_E_26_2,110.0,False,True
1731,1731,CNN_36W_E_11931_1,110.0,False,False
1732,1732,CNN_389A_J_2770_86,20.0,True,True
1733,1733,CNN_0503201207150407023552_E_128,110.0,False,False
1734,1734,CNN_0603240901060385321800_E_198,110.0,False,True
1735,1735,CNN_51503.18 D5/2 gelb_E_11930_2,110.0,False,True
1736,1736,CNN_0504122020580210309550_E_147,110.0,True,True
1737,1737,CNN_69101.128 W6 blau_E_26464_1,110.0,False,False
1738,1738,CNN_0511161130420335553666_E_550,110.0,False,False
1739,1739,CNN_182_J_1062_24,20.0,False,True
1740,1740,CNN_122U_C_19834_2,380.0,False,False
1741,1741,CNN_529N_J_29_1,20.0,False,False
1742,1742,CNN_1U_E_5515_13,110.0,False,True
1743,1743,CNN_613U_C_18539_2,380.0,True,True
1744,1744,CNN_732_E_28451_5,110.0,True,False
1745,1745,CNN_630F2_E_3309_34,110.0,False,True
1746,1746,CNN_69101.128 E6 schwarz_E_3356_,110.0,False,True
1747,1747,CNN_0504220831140054149040_E_23_,110.0,False,True
1748,1748,CNN_1102021624450168466800_E_197,110.0,False,False
1749,1749,CNN_0505101433070086502096_E_284,110.0,False,True
1750,1750,CNN_60001.66 C6/2 gelb_E_5530_2,110.0,False,True
1751,1751,CNN_675B_E_3327_4,110.0,True,False
1752,1752,CNN_649A_E_19364_2,110.0,False,True
1753,1753,CNN_732_E_28451_12,110.0,False,True
1754,1754,CNN_835_E_28476_3,110.0,False,False
1755,1755,CNN_625W_J_10380_17,20.0,False,True
1756,1756,CNN_2Z_J_5489_26,20.0,True,True
1757,1757,CNN_279A_E_15559_10,110.0,False,True
1758,1758,CNN_F9R_C_18522_7,380.0,False,False
1759,1759,CNN_1502222036410050473800_E_335,110.0,False,True
1760,1760,CNN_630A4_E_3320_2,110.0,False,True
1761,1761,CNN_0503251810190523488210_E_103,110.0,False,False
1762,1762,CNN_122U_E_5493_8,110.0,False,False
1763,1763,CNN_697S_E_2764_5,110.0,True,True
1764,1764,CNN_171D_J_4542_45,20.0,True,True
1765,1765,CNN_67001.124 A11A grün_E_19632_,110.0,True,False
1766,1766,CNN_391L_E_18561_3,110.0,False,True
1767,1767,CNN_385B_E_19_14,110.0,False,True
1768,1768,CNN__E_10361_1,110.0,False,False
1769,1769,CNN_12U1_E_6034_10,110.0,False,True
1770,1770,CNN_264S_E_19627_1,110.0,True,False
1771,1771,CNN_588X_E_5523_17,110.0,False,True
1772,1772,CNN_0504131306000269779496_E_203,110.0,False,False
1773,1773,CNN_F10R_C_18519_4,380.0,False,True
1774,1774,CNN_229H2_E_10_11,110.0,False,True
1775,1775,CNN_640P5_E_3346_2,110.0,False,True
1776,1776,CNN_613U_C_18539_4,380.0,False,True
1777,1777,CNN_589U1_E_5495_17,110.0,False,True
1778,1778,CNN_589W1_J_22078_10,10.0,False,True
1779,1779,CNN_640_E_3354_24,110.0,False,True
1780,1780,CNN_1403301322070756819756_E_135,110.0,False,True
1781,1781,CNN_61501.37N X6/1 grün_E_5521_2,110.0,False,True
1782,1782,CNN_12211.222 W6 blau_E_26467_2,110.0,False,True
1783,1783,CNN_712_E_18556_38,110.0,True,True
1784,1784,CNN_589U1_E_5495_18,110.0,True,True
1785,1785,CNN_102N_J_21820_38,20.0,True,True
1786,1786,CNN_0504171444070108579663_E_218,110.0,False,False
1787,1787,CNN_58001.311 B5 violett_E_20334,110.0,False,False
1788,1788,CNN_0505071054350313753552_E_296,110.0,False,False
1789,1789,CNN_118_E_22257_3,110.0,False,True
1790,1790,CNN_630C2_J_29037_6,10.0,False,True
1791,1791,CNN_685_J_10385_6,10.0,True,False
1792,1792,CNN_589U1_E_5495_5,110.0,True,False
1793,1793,CNN_625_E_1053_13,110.0,False,False
1794,1794,CNN_113F_J_21809_6,20.0,True,True
1795,1795,CNN_423E_J_22251_24,20.0,False,False
1796,1796,CNN_407H_E_11936_10,110.0,False,True
1797,1797,CNN_0504200739130260985784_E_551,110.0,False,False
1798,1798,CNN_713_J_10383_11,10.0,True,True
1799,1799,CNN_0503251419100726948768_E_107,110.0,False,True
1800,1800,CNN_687_E_10353_1,110.0,True,False
1801,1801,CNN_428_E_27_9,110.0,False,False
1802,1802,CNN_69001.234 R6/1 violett_E_261,110.0,False,False
1803,1803,CNN_31U1_E_14720_5,110.0,True,False
1804,1804,CNN_122U_E_5493_53,110.0,False,True
1805,1805,CNN_113F_J_21809_1,20.0,True,False
1806,1806,CNN_1511090741450564142458_E_119,110.0,False,False
1807,1807,CNN_697S_E_2764_21,110.0,False,True
1808,1808,CNN_121K_J_7847_6,20.0,False,False
1809,1809,CNN_0503201405540002266461_E_119,110.0,False,True
1810,1810,CNN_0504161613250201014072_E_331,110.0,False,False
1811,1811,CNN_713_J_10383_14,10.0,True,True
1812,1812,CNN_625_E_1053_6,110.0,False,False
1813,1813,CNN_61103.86B Y6/1 blau_E_21252_,110.0,False,False
1814,1814,CNN_613U_C_18539_14,380.0,False,True
1815,1815,CNN_192_E_16_13,110.0,False,True
1816,1816,CNN_697S_E_2764_15,110.0,False,False
1817,1817,CNN_442A_J_12895_1,3.0,False,False
1818,1818,CNN_613A_E_5503_28,110.0,False,True
1819,1819,CNN_173A_C_18538_19,380.0,False,True
1820,1820,CNN_253Q_J_26130_5,6.0,False,True
1821,1821,CNN_1102021624450196099325_E_276,110.0,False,False
1822,1822,CNN_288K_E_13_8,110.0,False,True
1823,1823,CNN_66001.48a O6/1 blau_E_19747_,110.0,False,False
1824,1824,CNN_0504141007510007705555_E_137,110.0,False,False
1825,1825,CNN_630A4_J_3321_5,6.0,False,True
1826,1826,CNN_590B_E_5518_3,110.0,False,True
1827,1827,CNN_0503251419100382752457_E_104,110.0,False,True
1828,1828,CNN_529N_E_28_2,110.0,False,True
1829,1829,CNN_640P5_J_3347_5,6.0,False,True
1830,1830,CNN_395A_J_7784_10,20.0,True,False
1831,1831,CNN_685A_E_10357_10,110.0,False,True
1832,1832,CNN_265_J_13697_151,20.0,True,True
1833,1833,CNN_66001.11 O6/2 grün_E_19733_3,110.0,False,False
1834,1834,CNN_F12R_C_18529_11,380.0,False,True
1835,1835,CNN_F11R_C_18528_26,380.0,False,True
1836,1836,CNN_679F_E_10791_4,110.0,False,True
1837,1837,CNN_113F_E_21808_25,110.0,False,True
1838,1838,CNN_0503251758590653515830_E_103,110.0,False,True
1839,1839,CNN_1001171505080210668640_E_918,110.0,False,False
1840,1840,CNN_0504061949450189436441_E_103,110.0,False,True
1841,1841,CNN_F6R_E_19838_2,110.0,False,True
1842,1842,CNN_0612220900190239481792_E_552,110.0,False,False
1843,1843,CNN_55U_E_12886_11,110.0,False,True
1844,1844,CNN_0504232205420044642400_E_331,110.0,False,False
1845,1845,CNN_589U1_J_5434_14,20.0,False,False
1846,1846,CNN_632_E_28482_5,110.0,True,False
1847,1847,CNN_122U_C_19830_2,380.0,False,False
1848,1848,CNN_66001.49 O6/2 grün_E_19735_2,110.0,False,True
1849,1849,CNN_122U_E_5493_2,110.0,False,True
1850,1850,CNN_613A_E_5503_7,110.0,False,True
1851,1851,CNN_1212040832300764619426_E_330,110.0,False,False
1852,1852,CNN_264S_J_18747_36,20.0,False,True
1853,1853,CNN_245B_J_26150_4,6.0,False,True
1854,1854,CNN_630C2_E_29031_1,110.0,False,False
1855,1855,CNN_0504061519130261759535_E_103,110.0,False,True
1856,1856,CNN_0504140855350147343424_E_284,110.0,False,False
