pp_idx,ppci_idx,name,vn_kv
998,526,CNN_442A_E_12892_8,110.0
2816,526,CNN_442A_E_12892_3,110.0
2456,526,CNN_442A_E_12892_1,110.0
767,526,CNN_442A_E_12892_6,110.0
683,526,CNN_442A_E_12892_7,110.0
68,526,CNN_442A_E_12892_11,110.0
2712,526,CNN_442A_E_12892_4,110.0
2825,527,CNN_1103170726430057675944_E_331,110.0
2418,527,CNN_1103170726430057675944_E_331,110.0
1022,527,CNN_1103170726430057675944_E_331,110.0
2045,528,CNN_290F_J_12764_12,20.0
2826,528,CNN_290F_J_12764_51,20.0
2878,529,CNN_179U_E_9171_8,110.0
161,529,CNN_179U_E_9171_16,110.0
1100,529,CNN_179U_E_9171_14,110.0
2829,529,CNN_179U_E_9171_41,110.0
1698,529,CNN_179U_E_9171_13,110.0
2634,529,CNN_179U_E_9171_40,110.0
2372,529,CNN_179U_E_9171_37,110.0
2376,529,CNN_179U_E_9171_35,110.0
2914,529,CNN_179U_E_9171_36,110.0
3059,529,CNN_179U_E_9171_3,110.0
1279,529,CNN_179U_E_9171_5,110.0
1869,529,CNN_179U_E_9171_39,110.0
2401,529,CNN_179U_E_9171_10,110.0
3376,529,CNN_179U_E_9171_29,110.0
1618,529,CNN_179U_E_9171_32,110.0
2769,529,CNN_179U_E_9171_30,110.0
3578,529,CNN_179U_E_9171_31,110.0
3529,529,CNN_179U_E_9171_7,110.0
890,529,CNN_179U_E_9171_42,110.0
3599,529,CNN_179U_E_9171_11,110.0
3545,529,CNN_179U_E_9171_1,110.0
707,529,CNN_179U_E_9171_15,110.0
3548,529,CNN_179U_E_9171_26,110.0
3659,529,CNN_179U_E_9171_27,110.0
2413,529,CNN_179U_E_9171_12,110.0
3611,529,CNN_179U_E_9171_33,110.0
1806,530,CNN_1511090741450564142458_E_119,110.0
2255,530,CNN_1511090741450564142458_E_119,110.0
2833,530,CNN_1511090741450564142458_E_119,110.0
3262,530,CNN_1511090741450564142458_E_119,110.0
2835,531,CNN_0503201501170049161150_E_128,110.0
1920,531,CNN_0503201501170049161150_E_128,110.0
907,531,CNN_0503201501170049161150_E_128,110.0
1939,532,CNN_0504220831140054149040_E_23_,110.0
1747,532,CNN_0504220831140054149040_E_23_,110.0
2841,532,CNN_0504220831140054149040_E_23_,110.0
2843,533,CNN_1005090922020555333318_E_103,110.0
980,533,CNN_1005090922020555333318_E_103,110.0
1645,533,CNN_1005090922020555333318_E_103,110.0
2063,534,CNN_625_J_30033_30,20.0
2217,534,CNN_625_J_30033_8,20.0
2845,534,CNN_625_J_30033_80,20.0
2853,535,CNN_264S_E_19634_1,110.0
934,535,CNN_264S_E_19634_3,110.0
1391,535,CNN_264S_E_19634_2,110.0
2856,536,CNN_0504171015500118128096_E_275,110.0
1669,536,CNN_0504171015500118128096_E_275,110.0
2349,536,CNN_0504171015500118128096_E_275,110.0
2818,536,CNN_0504171015500118128096_E_275,110.0
795,537,CNN_428_J_8236_12,20.0
2857,537,CNN_428_J_8236_64,20.0
2858,538,CNN_113F_J_21811_17,20.0
1489,538,CNN_113F_J_21811_6,20.0
2750,538,CNN_113F_J_21811_1,20.0
2957,539,CNN_0505101157210520809838_E_332,110.0
3323,539,CNN_0505101157210520809838_E_332,110.0
2867,539,CNN_0505101157210520809838_E_332,110.0
1642,539,CNN_0505101157210520809838_E_332,110.0
2684,540,CNN_0504131036470929360108_E_203,110.0
2872,540,CNN_0504131036470929360108_E_203,110.0
3470,540,CNN_0504131036470929360108_E_203,110.0
2874,541,CNN_0504131447000048732877_E_290,110.0
3709,541,CNN_0504131447000048732877_E_290,110.0
643,541,CNN_0504131447000048732877_E_290,110.0
3740,542,CNN_62001.37a J6 rot_E_22_1,110.0
2875,542,CNN_62001.37a J6 rot_E_22_2,110.0
87,542,CNN_62001.37a J6 rot_E_22_3,110.0
647,543,CNN_0710281702020439408440_E_553,110.0
2881,543,CNN_0710281702020439408440_E_553,110.0
1988,543,CNN_0710281702020439408440_E_553,110.0
2885,544,CNN_122U_H_19831_1,30.0
2890,545,CNN_0503251528580490584450_E_103,110.0
2623,545,CNN_0503251528580490584450_E_103,110.0
1043,545,CNN_0503251528580490584450_E_103,110.0
2782,546,CNN_198S_J_133_6,20.0
2894,546,CNN_198S_J_133_24,20.0
2896,547,CNN_0504140857120169891001_E_284,110.0
3363,547,CNN_0504140857120169891001_E_284,110.0
473,547,CNN_0504140857120169891001_E_284,110.0
2900,548,CNN_701_J_2754_30,20.0
2628,548,CNN_701_J_2754_26,20.0
2330,548,CNN_701_J_2754_12,20.0
3133,549,CNN_0503201747290148948732_E_918,110.0
3407,549,CNN_0503201747290148948732_E_918,110.0
138,549,CNN_0503201747290148948732_E_918,110.0
2905,549,CNN_0503201747290148948732_E_918,110.0
1907,550,CNN_182_E_1060_6,110.0
345,550,CNN_182_E_1060_1,110.0
3656,550,CNN_182_E_1060_10,110.0
2430,550,CNN_182_E_1060_14,110.0
2515,550,CNN_182_E_1060_5,110.0
3490,550,CNN_182_E_1060_4,110.0
84,550,CNN_182_E_1060_7,110.0
987,550,CNN_182_E_1060_9,110.0
2695,550,CNN_182_E_1060_12,110.0
1289,550,CNN_182_E_1060_13,110.0
2907,550,CNN_182_E_1060_3,110.0
133,550,CNN_182_E_1060_2,110.0
3283,550,CNN_182_E_1060_11,110.0
781,551,CNN_1608211442080023658648_E_136,110.0
3662,551,CNN_1608211442080023658648_E_136,110.0
2908,551,CNN_1608211442080023658648_E_136,110.0
2912,552,CNN_413U1_E_12882_11,110.0
790,552,CNN_413U1_E_12882_16,110.0
2899,552,CNN_413U1_E_12882_7,110.0
1427,552,CNN_413U1_E_12882_9,110.0
2920,552,CNN_413U1_E_12882_8,110.0
2744,552,CNN_413U1_E_12882_10,110.0
3720,552,CNN_413U1_E_12882_12,110.0
3465,552,CNN_413U1_E_12882_15,110.0
2657,552,CNN_413U1_E_12882_4,110.0
3672,552,CNN_413U1_E_12882_18,110.0
1053,552,CNN_413U1_E_12882_6,110.0
2072,552,CNN_413U1_E_12882_3,110.0
3385,552,CNN_413U1_E_12882_17,110.0
2971,552,CNN_413U1_E_12882_5,110.0
532,552,CNN_413U1_E_12882_14,110.0
2626,552,CNN_413U1_E_12882_13,110.0
2913,553,CNN_1603051658150093599388_E_18_,110.0
1554,553,CNN_1603051658150093599388_E_18_,110.0
1257,553,CNN_1603051658150093599388_E_18_,110.0
2922,554,CNN_68002.38 E6 blau_E_14_2,110.0
2524,554,CNN_68002.38 E6 blau_E_14_3,110.0
971,554,CNN_68002.38 E6 blau_E_14_1,110.0
3175,555,CNN_0505101439400160720585_E_284,110.0
3054,555,CNN_0505101439400160720585_E_284,110.0
2928,555,CNN_0505101439400160720585_E_284,110.0
2324,555,CNN_0505101439400160720585_E_284,110.0
2939,556,CNN_4543.95 Füssen West ge_D_198,220.0
1044,556,CNN_4543.95 Füssen West ge_D_198,220.0
1491,556,CNN_4543.95 Füssen West ge_D_198,220.0
32,557,CNN_389A_J_2770_69,20.0
187,557,CNN_389A_J_2770_12,20.0
2942,557,CNN_389A_J_2770_85,20.0
3526,557,CNN_389A_J_2770_56,20.0
3022,558,CNN_692_E_9672_12,110.0
3734,558,CNN_692_E_9672_13,110.0
2502,558,CNN_692_E_9672_14,110.0
2944,558,CNN_692_E_9672_7,110.0
2898,558,CNN_692_E_9672_11,110.0
927,558,CNN_692_E_9672_9,110.0
1361,558,CNN_692_E_9672_5,110.0
1704,558,CNN_692_E_9672_2,110.0
2302,558,CNN_692_E_9672_10,110.0
3101,558,CNN_692_E_9672_1,110.0
2976,558,CNN_692_E_9672_4,110.0
132,558,CNN_692_E_9672_3,110.0
3114,559,CNN_18O_E_5498_9,110.0
3324,559,CNN_18O_E_5498_1,110.0
1659,559,CNN_18O_E_5498_7,110.0
2945,559,CNN_18O_E_5498_10,110.0
2084,559,CNN_18O_E_5498_5,110.0
1114,559,CNN_18O_E_5498_4,110.0
157,559,CNN_18O_E_5498_3,110.0
2163,559,CNN_18O_E_5498_8,110.0
3341,560,CNN_52001.55/14 K5 schwarz_E_171,110.0
2948,560,CNN_52001.55/14 K5 schwarz_E_171,110.0
1364,560,CNN_52001.55/14 K5 schwarz_E_171,110.0
2830,561,CNN_181B_J_26391_3,20.0
2952,561,CNN_181B_J_26391_24,20.0
2953,562,CNN_640P5_E_3346_3,110.0
1775,562,CNN_640P5_E_3346_2,110.0
2715,562,CNN_640P5_E_3346_4,110.0
2960,563,CNN_0504141007510007705555_E_137,110.0
1824,563,CNN_0504141007510007705555_E_137,110.0
3242,563,CNN_0504141007510007705555_E_137,110.0
1081,564,CNN_423E_J_22251_83,20.0
2678,564,CNN_423E_J_22251_89,20.0
2963,564,CNN_423E_J_22251_159,20.0
369,564,CNN_423E_J_22251_17,20.0
2931,565,CNN_69001.224 R6/2 grün_E_26126_,110.0
2250,565,CNN_69001.224 R6/2 grün_E_26126_,110.0
3140,565,CNN_69001.224 R6/2 grün_E_26126_,110.0
2964,565,CNN_69001.224 R6/2 grün_E_26126_,110.0
531,566,CNN_0504061949450079693838_E_103,110.0
3572,566,CNN_0504061949450079693838_E_103,110.0
2972,566,CNN_0504061949450079693838_E_103,110.0
2314,567,CNN_1011072033470690145302_E_276,110.0
2977,567,CNN_1011072033470690145302_E_276,110.0
348,567,CNN_1011072033470690145302_E_276,110.0
3006,568,CNN_0505061730040006804603_E_193,110.0
2978,568,CNN_0505061730040006804603_E_193,110.0
951,568,CNN_0505061730040006804603_E_193,110.0
2221,569,CNN_1005091124510125779803_E_105,110.0
2984,569,CNN_1005091124510125779803_E_105,110.0
3732,569,CNN_1005091124510125779803_E_105,110.0
2985,570,CNN_589U1_E_5495_32,110.0
2510,570,CNN_589U1_E_5495_7,110.0
2961,571,CNN_1604081543180190494184_E_198,110.0
3009,571,CNN_1604081543180190494184_E_198,110.0
2444,571,CNN_1604081543180190494184_E_198,110.0
2926,572,CNN_0505101434120077962788_E_284,110.0
3017,572,CNN_0505101434120077962788_E_284,110.0
367,572,CNN_0505101434120077962788_E_284,110.0
3627,573,CNN_F11R_C_18528_4,380.0
1699,573,CNN_F11R_C_18528_18,380.0
850,573,CNN_F11R_C_18528_23,380.0
552,573,CNN_F11R_C_18528_17,380.0
3025,573,CNN_F11R_C_18528_1,380.0
1537,573,CNN_F11R_C_18528_7,380.0
1565,573,CNN_F11R_C_18528_10,380.0
3769,573,CNN_F11R_C_18528_5,380.0
1593,573,CNN_F11R_C_18528_20,380.0
3775,573,CNN_F11R_C_18528_6,380.0
1835,573,CNN_F11R_C_18528_26,380.0
1524,573,CNN_F11R_C_18528_24,380.0
2338,573,CNN_F11R_C_18528_19,380.0
2357,573,CNN_F11R_C_18528_25,380.0
2466,573,CNN_F11R_C_18528_11,380.0
2189,573,CNN_F11R_C_18528_3,380.0
3380,574,CNN_0504191336400111064120_E_218,110.0
3028,574,CNN_0504191336400111064120_E_218,110.0
1895,574,CNN_0504191336400111064120_E_218,110.0
3029,575,CNN_730_J_2749_51,20.0
1450,575,CNN_730_J_2749_13,20.0
2283,576,CNN_0505101149170186825424_E_333,110.0
3033,576,CNN_0505101149170186825424_E_333,110.0
660,576,CNN_0505101149170186825424_E_333,110.0
2002,576,CNN_0505101149170186825424_E_333,110.0
1440,577,CNN_1001171505090738472196_E_917,110.0
3365,577,CNN_1001171505090738472196_E_917,110.0
3040,577,CNN_1001171505090738472196_E_917,110.0
492,578,CNN_732_E_28451_13,110.0
937,578,CNN_732_E_28451_4,110.0
3383,578,CNN_732_E_28451_3,110.0
2880,578,CNN_732_E_28451_14,110.0
804,578,CNN_732_E_28451_2,110.0
1753,578,CNN_732_E_28451_12,110.0
3044,578,CNN_732_E_28451_22,110.0
3244,578,CNN_732_E_28451_11,110.0
1213,578,CNN_732_E_28451_15,110.0
2612,578,CNN_732_E_28451_7,110.0
2031,578,CNN_732_E_28451_18,110.0
238,578,CNN_732_E_28451_6,110.0
429,578,CNN_732_E_28451_16,110.0
3064,579,CNN_4543.99 Füssen West ge_D_198,220.0
897,579,CNN_4543.99 Füssen West ge_D_198,220.0
2642,579,CNN_4543.99 Füssen West ge_D_198,220.0
3433,579,CNN_4543.99 Füssen West ge_D_198,220.0
3072,580,CNN_649_E_19367_2,110.0
3066,580,CNN_649_E_19367_1,110.0
2356,580,CNN_649_E_19367_3,110.0
3081,581,CNN_0505101235080138742800_E_331,110.0
2379,581,CNN_0505101235080138742800_E_331,110.0
2630,581,CNN_0505101235080138742800_E_331,110.0
1551,581,CNN_0505101235080138742800_E_331,110.0
3082,582,CNN_1206172255270041625058_E_163,110.0
3047,582,CNN_1206172255270041625058_E_163,110.0
2253,582,CNN_1206172255270041625058_E_163,110.0
3088,583,CNN_F11R_D_19820_1,220.0
1487,584,CNN_52001.55/14 K5 violett_E_171,110.0
3092,584,CNN_52001.55/14 K5 violett_E_171,110.0
1918,584,CNN_52001.55/14 K5 violett_E_171,110.0
3696,585,CNN_179U_C_18518_2,380.0
3096,585,CNN_179U_C_18518_1,380.0
1723,586,CNN_542Q2_J_26142_6,6.0
3711,586,CNN_542Q2_J_26142_5,6.0
1202,586,CNN_542Q2_J_26142_2,6.0
3112,586,CNN_542Q2_J_26142_8,6.0
2708,586,CNN_542Q2_J_26142_4,6.0
2293,586,CNN_542Q2_J_26142_7,6.0
817,586,CNN_542Q2_J_26142_1,6.0
263,587,CNN_1311302224290284479216_E_103,110.0
3116,587,CNN_1311302224290284479216_E_103,110.0
3293,587,CNN_1311302224290284479216_E_103,110.0
664,588,CNN_630F2_J_27917_10,20.0
3127,588,CNN_630F2_J_27917_66,20.0
2768,589,CNN_0505101418510118996616_E_284,110.0
3128,589,CNN_0505101418510118996616_E_284,110.0
3146,589,CNN_0505101418510118996616_E_284,110.0
365,589,CNN_0505101418510118996616_E_284,110.0
3132,590,CNN_F10R_H_18517_4,30.0
126,590,CNN_F10R_H_18517_1,30.0
3339,591,CNN_309G_E_19746_9,110.0
1273,591,CNN_309G_E_19746_3,110.0
3271,591,CNN_309G_E_19746_6,110.0
2289,591,CNN_309G_E_19746_13,110.0
3560,591,CNN_309G_E_19746_11,110.0
287,591,CNN_309G_E_19746_1,110.0
3641,591,CNN_309G_E_19746_8,110.0
1228,591,CNN_309G_E_19746_4,110.0
398,591,CNN_309G_E_19746_5,110.0
2916,591,CNN_309G_E_19746_12,110.0
3137,591,CNN_309G_E_19746_10,110.0
2291,592,CNN_0503201117560794056263_E_128,110.0
838,592,CNN_0503201117560794056263_E_128,110.0
3144,592,CNN_0503201117560794056263_E_128,110.0
3153,593,CNN_385B_J_22400_77,20.0
2078,593,CNN_385B_J_22400_15,20.0
111,594,CNN_629_E_19741_2,110.0
3154,594,CNN_629_E_19741_3,110.0
783,594,CNN_629_E_19741_1,110.0
2992,595,CNN_640P5_J_3347_7,6.0
2477,595,CNN_640P5_J_3347_1,6.0
1829,595,CNN_640P5_J_3347_5,6.0
243,595,CNN_640P5_J_3347_3,6.0
3159,595,CNN_640P5_J_3347_4,6.0
2311,596,CNN_1512291016090149800938_E_197,110.0
3160,596,CNN_1512291016090149800938_E_197,110.0
1125,596,CNN_1512291016090149800938_E_197,110.0
3161,597,CNN_0503251625340055811316_E_103,110.0
556,597,CNN_0503251625340055811316_E_103,110.0
2486,597,CNN_0503251625340055811316_E_103,110.0
2933,597,CNN_0503251625340055811316_E_103,110.0
3164,598,CNN__E_16305_1,110.0
3185,599,CNN_53001.201 Q5/2 violett_E_917,110.0
1492,599,CNN_53001.201 Q5/2 violett_E_917,110.0
621,599,CNN_53001.201 Q5/2 violett_E_917,110.0
3151,600,CNN_0710281706470046685742_E_553,110.0
2947,600,CNN_0710281706470046685742_E_553,110.0
3186,600,CNN_0710281706470046685742_E_553,110.0
2873,601,CNN_649A_E_19364_7,110.0
3200,601,CNN_649A_E_19364_9,110.0
1752,601,CNN_649A_E_19364_2,110.0
1896,601,CNN_649A_E_19364_3,110.0
1174,601,CNN_649A_E_19364_4,110.0
2532,601,CNN_649A_E_19364_1,110.0
1362,601,CNN_649A_E_19364_10,110.0
2897,601,CNN_649A_E_19364_8,110.0
2472,601,CNN_649A_E_19364_6,110.0
2011,602,CNN_732M_J_28474_5,6.0
3780,602,CNN_732M_J_28474_4,6.0
3201,602,CNN_732M_J_28474_3,6.0
2619,602,CNN_732M_J_28474_1,6.0
2334,602,CNN_732M_J_28474_2,6.0
2771,603,CNN_113F_E_21808_11,110.0
2234,603,CNN_113F_E_21808_21,110.0
3202,603,CNN_113F_E_21808_19,110.0
325,603,CNN_113F_E_21808_10,110.0
3634,603,CNN_113F_E_21808_22,110.0
3302,603,CNN_113F_E_21808_4,110.0
362,603,CNN_113F_E_21808_3,110.0
1837,603,CNN_113F_E_21808_25,110.0
1336,603,CNN_113F_E_21808_29,110.0
848,604,CNN_687_E_10353_12,110.0
2796,604,CNN_687_E_10353_2,110.0
1894,604,CNN_687_E_10353_10,110.0
3379,604,CNN_687_E_10353_4,110.0
3451,604,CNN_687_E_10353_14,110.0
1965,604,CNN_687_E_10353_3,110.0
581,604,CNN_687_E_10353_11,110.0
944,604,CNN_687_E_10353_6,110.0
1549,604,CNN_687_E_10353_7,110.0
3204,604,CNN_687_E_10353_5,110.0
326,604,CNN_687_E_10353_8,110.0
269,604,CNN_687_E_10353_9,110.0
3770,605,CNN_229H2_E_10_14,110.0
949,605,CNN_229H2_E_10_1,110.0
1127,605,CNN_229H2_E_10_15,110.0
1528,605,CNN_229H2_E_10_9,110.0
2507,605,CNN_229H2_E_10_17,110.0
1004,605,CNN_229H2_E_10_12,110.0
522,605,CNN_229H2_E_10_19,110.0
1774,605,CNN_229H2_E_10_11,110.0
3179,605,CNN_229H2_E_10_8,110.0
3215,605,CNN_229H2_E_10_5,110.0
3208,605,CNN_229H2_E_10_2,110.0
1444,605,CNN_229H2_E_10_24,110.0
2339,605,CNN_229H2_E_10_18,110.0
1021,605,CNN_229H2_E_10_6,110.0
1629,605,CNN_229H2_E_10_23,110.0
2762,605,CNN_229H2_E_10_25,110.0
748,605,CNN_229H2_E_10_16,110.0
3053,605,CNN_229H2_E_10_7,110.0
3089,605,CNN_229H2_E_10_4,110.0
741,605,CNN_229H2_E_10_27,110.0
3535,605,CNN_229H2_E_10_26,110.0
3216,606,CNN_0503251749520126961920_E_103,110.0
2432,606,CNN_0503251749520126961920_E_103,110.0
905,606,CNN_0503251749520126961920_E_103,110.0
3147,607,CNN_0504191336400103746819_E_553,110.0
2367,607,CNN_0504191336400103746819_E_553,110.0
3217,607,CNN_0504191336400103746819_E_553,110.0
1410,608,CNN_0505101439400987831310_E_284,110.0
3224,608,CNN_0505101439400987831310_E_284,110.0
3487,608,CNN_0505101439400987831310_E_284,110.0
2345,608,CNN_0505101439400987831310_E_284,110.0
1815,609,CNN_192_E_16_13,110.0
779,609,CNN_192_E_16_11,110.0
360,609,CNN_192_E_16_15,110.0
3528,609,CNN_192_E_16_4,110.0
2301,609,CNN_192_E_16_14,110.0
3235,609,CNN_192_E_16_12,110.0
2883,609,CNN_192_E_16_10,110.0
406,609,CNN_192_E_16_2,110.0
134,609,CNN_192_E_16_7,110.0
3051,609,CNN_192_E_16_9,110.0
3077,609,CNN_192_E_16_6,110.0
1255,609,CNN_192_E_16_1,110.0
3236,610,CNN_679F_J_9430_41,20.0
3436,610,CNN_679F_J_9430_7,20.0
2108,611,CNN_1206172312540211991248_E_163,110.0
3241,611,CNN_1206172312540211991248_E_163,110.0
466,611,CNN_1206172312540211991248_E_163,110.0
3069,612,CNN_0505071040210142721838_E_222,110.0
2892,612,CNN_0505071040210142721838_E_222,110.0
3243,612,CNN_0505071040210142721838_E_222,110.0
1330,613,CNN_645_E_19359_2,110.0
3447,613,CNN_645_E_19359_3,110.0
3248,613,CNN_645_E_19359_1,110.0
2756,614,CNN_62101.180/14 W6A blau_E_2646,110.0
2023,614,CNN_62101.180/14 W6A blau_E_2646,110.0
3250,614,CNN_62101.180/14 W6A blau_E_2646,110.0
3264,615,CNN_0503251749520137940660_E_103,110.0
46,615,CNN_0503251749520137940660_E_103,110.0
1398,615,CNN_0503251749520137940660_E_103,110.0
1164,616,CNN_1611022022200074761280_E_276,110.0
3267,616,CNN_1611022022200074761280_E_276,110.0
607,616,CNN_1611022022200074761280_E_276,110.0
1349,617,CNN_11611.59 A11 grün_E_19629_1,110.0
3272,617,CNN_11611.59 A11 grün_E_19629_4,110.0
2412,617,CNN_11611.59 A11 grün_E_19629_2,110.0
3273,618,CNN_69001.148a R6/1 blau_E_26145,110.0
3316,618,CNN_69001.148a R6/1 blau_E_26145,110.0
1307,618,CNN_69001.148a R6/1 blau_E_26145,110.0
3287,619,CNN_229H2_C_18530_1,380.0
2614,620,CNN_630A4_J_3321_3,6.0
251,620,CNN_630A4_J_3321_6,6.0
1825,620,CNN_630A4_J_3321_5,6.0
3291,620,CNN_630A4_J_3321_4,6.0
3621,620,CNN_630A4_J_3321_1,6.0
3300,621,CNN_589U1_J_22079_133,10.0
318,621,CNN_589U1_J_22079_21,10.0
587,621,CNN_589U1_J_22079_1,10.0
3188,621,CNN_589U1_J_22079_22,10.0
3305,622,CNN_62101.180/14 W6B blau_E_2646,110.0
2055,622,CNN_62101.180/14 W6B blau_E_2646,110.0
1454,623,CNN_F8R_H_19832_2,30.0
3315,623,CNN_F8R_H_19832_1,30.0
3328,624,CNN_11611.32 A11 grün_E_19628_4,110.0
3615,624,CNN_11611.32 A11 grün_E_19628_2,110.0
1636,624,CNN_11611.32 A11 grün_E_19628_1,110.0
407,624,CNN_11611.32 A11 grün_E_19628_3,110.0
2212,625,CNN_0504131543580063715813_E_290,110.0
3329,625,CNN_0504131543580063715813_E_290,110.0
3556,625,CNN_0504131543580063715813_E_290,110.0
3334,626,CNN_685_J_10385_14,10.0
307,626,CNN_685_J_10385_1,10.0
3336,627,CNN_0505100757150490989140_E_261,110.0
3434,627,CNN_0505100757150490989140_E_261,110.0
2403,627,CNN_0505100757150490989140_E_261,110.0
3301,627,CNN_0505100757150490989140_E_261,110.0
3346,628,CNN_613U_H_18541_1,30.0
3350,629,CNN_385B_J_22400_76,20.0
612,629,CNN_385B_J_22400_18,20.0
3358,630,CNN_640P5_E_3346_1,110.0
124,631,CNN_51001.91b W5/2 schwarz_E_147,110.0
2508,631,CNN_51001.91b W5/2 schwarz_E_147,110.0
3362,631,CNN_51001.91b W5/2 schwarz_E_147,110.0
3382,632,CNN_F588S_J_5526_6,20.0
428,632,CNN_F588S_J_5526_4,20.0
2035,632,CNN_F588S_J_5526_1,20.0
2303,633,CNN_1005091138310018428271_E_103,110.0
2969,633,CNN_1005091138310018428271_E_103,110.0
3384,633,CNN_1005091138310018428271_E_103,110.0
130,634,CNN_144G_E_138_9,110.0
3539,634,CNN_144G_E_138_13,110.0
2223,634,CNN_144G_E_138_12,110.0
1729,634,CNN_144G_E_138_5,110.0
1182,634,CNN_144G_E_138_3,110.0
2559,634,CNN_144G_E_138_11,110.0
299,634,CNN_144G_E_138_4,110.0
252,634,CNN_144G_E_138_6,110.0
3681,634,CNN_144G_E_138_8,110.0
1982,634,CNN_144G_E_138_1,110.0
3393,634,CNN_144G_E_138_10,110.0
3394,635,CNN_69001.148a R6/2 schwar_E_261,110.0
2468,635,CNN_69001.148a R6/2 schwar_E_261,110.0
3210,635,CNN_69001.148a R6/2 schwar_E_261,110.0
3671,636,CNN_685B_E_10359_9,110.0
1304,636,CNN_685B_E_10359_2,110.0
686,636,CNN_685B_E_10359_11,110.0
3396,636,CNN_685B_E_10359_10,110.0
3117,636,CNN_685B_E_10359_5,110.0
1186,636,CNN_685B_E_10359_7,110.0
2347,636,CNN_685B_E_10359_6,110.0
2257,636,CNN_685B_E_10359_8,110.0
3540,636,CNN_685B_E_10359_12,110.0
3649,637,CNN_0505041412110502717050_E_185,110.0
3400,637,CNN_0505041412110502717050_E_185,110.0
1352,637,CNN_0505041412110502717050_E_185,110.0
2738,638,CNN_0503251419100726948768_E_107,110.0
3408,638,CNN_0503251419100726948768_E_107,110.0
1799,638,CNN_0503251419100726948768_E_107,110.0
3234,639,CNN_173A_J_20930_67,20.0
3417,639,CNN_173A_J_20930_94,20.0
2927,639,CNN_173A_J_20930_8,20.0
246,639,CNN_173A_J_20930_53,20.0
3424,640,CNN_122U_C_19830_1,380.0
1847,640,CNN_122U_C_19830_2,380.0
778,641,CNN_854_E_466_1,110.0
3306,641,CNN_854_E_466_6,110.0
2383,641,CNN_854_E_466_11,110.0
933,641,CNN_854_E_466_7,110.0
3145,641,CNN_854_E_466_9,110.0
1606,641,CNN_854_E_466_3,110.0
309,641,CNN_854_E_466_5,110.0
3021,641,CNN_854_E_466_10,110.0
3238,641,CNN_854_E_466_4,110.0
3303,641,CNN_854_E_466_2,110.0
3425,641,CNN_854_E_466_8,110.0
3426,642,CNN_0504191336400295779540_E_217,110.0
212,642,CNN_0504191336400295779540_E_217,110.0
2269,642,CNN_0504191336400295779540_E_217,110.0
3418,643,CNN_179M_E_9174_12,110.0
100,643,CNN_179M_E_9174_2,110.0
3427,643,CNN_179M_E_9174_6,110.0
696,643,CNN_179M_E_9174_8,110.0
2748,643,CNN_179M_E_9174_13,110.0
1203,643,CNN_179M_E_9174_11,110.0
1374,643,CNN_179M_E_9174_10,110.0
47,643,CNN_179M_E_9174_1,110.0
3156,643,CNN_179M_E_9174_9,110.0
2951,643,CNN_179M_E_9174_5,110.0
3432,644,CNN_835_E_28476_2,110.0
1140,645,CNN_625W_E_10378_14,110.0
506,645,CNN_625W_E_10378_13,110.0
3435,645,CNN_625W_E_10378_2,110.0
3705,645,CNN_625W_E_10378_4,110.0
1963,645,CNN_625W_E_10378_1,110.0
116,646,CNN_0504191336400151938820_E_551,110.0
2739,646,CNN_0504191336400151938820_E_551,110.0
3448,646,CNN_0504191336400151938820_E_551,110.0
1416,647,CNN_711_E_9183_5,110.0
979,647,CNN_711_E_9183_12,110.0
3512,647,CNN_711_E_9183_10,110.0
2224,647,CNN_711_E_9183_1,110.0
3475,647,CNN_711_E_9183_2,110.0
3483,647,CNN_711_E_9183_3,110.0
1192,647,CNN_711_E_9183_14,110.0
328,647,CNN_711_E_9183_7,110.0
1997,647,CNN_711_E_9183_9,110.0
818,647,CNN_711_E_9183_11,110.0
2333,647,CNN_711_E_9183_4,110.0
1013,647,CNN_711_E_9183_6,110.0
3456,647,CNN_711_E_9183_13,110.0
646,648,CNN_730_E_2750_7,110.0
2153,648,CNN_730_E_2750_5,110.0
1413,648,CNN_730_E_2750_12,110.0
2252,648,CNN_730_E_2750_11,110.0
2986,648,CNN_730_E_2750_3,110.0
408,648,CNN_730_E_2750_1,110.0
1457,648,CNN_730_E_2750_9,110.0
1190,648,CNN_730_E_2750_4,110.0
3457,648,CNN_730_E_2750_6,110.0
1609,648,CNN_730_E_2750_10,110.0
2046,648,CNN_730_E_2750_8,110.0
3461,649,CNN_268N_E_26134_1,110.0
1733,650,CNN_0503201207150407023552_E_128,110.0
3464,650,CNN_0503201207150407023552_E_128,110.0
1431,650,CNN_0503201207150407023552_E_128,110.0
864,650,CNN_0503201207150407023552_E_128,110.0
3472,651,CNN_69001.235 R6/1 violett_E_261,110.0
1306,651,CNN_69001.235 R6/1 violett_E_261,110.0
77,651,CNN_69001.235 R6/1 violett_E_261,110.0
3474,652,CNN_1206172141070000325006_E_549,110.0
274,652,CNN_1206172141070000325006_E_549,110.0
3670,652,CNN_1206172141070000325006_E_549,110.0
3507,653,CNN_0804301456220197140293_E_335,110.0
1917,653,CNN_0804301456220197140293_E_335,110.0
1974,653,CNN_0804301456220197140293_E_335,110.0
2991,654,CNN_613A_E_5503_14,110.0
2305,654,CNN_613A_E_5503_12,110.0
1513,654,CNN_613A_E_5503_29,110.0
1635,654,CNN_613A_E_5503_15,110.0
